,ECG
1191,32896
1192,32896
1193,33024
1194,33088
1195,33152
1196,33152
1197,33216
1198,33344
1199,33344
1200,33280
1201,33280
1202,33408
1203,33472
1204,33472
1205,33536
1206,33664
1207,33728
1208,33728
1209,33728
1210,33792
1211,33728
1212,33664
1213,33664
1214,33664
1215,33728
1216,33664
1217,33664
1218,33728
1219,33792
1220,33728
1221,33664
1222,33600
1223,33664
1224,33664
1225,33600
1226,33600
1227,33664
1228,33728
1229,33728
1230,33728
1231,33792
1232,33728
1233,33728
1234,33792
1235,33856
1236,33920
1237,33920
1238,33856
1239,33984
1240,34112
1241,34112
1242,34112
1243,34112
1244,34176
1245,34176
1246,34112
1247,34176
1248,34240
1249,34240
1250,34176
1251,34048
1252,34048
1253,34048
1254,34048
1255,34112
1256,34176
1257,34176
1258,34112
1259,34048
1260,34112
1261,34112
1262,34048
1263,33984
1264,33984
1265,34048
1266,33984
1267,33984
1268,33984
1269,33984
1270,33984
1271,33920
1272,33856
1273,33920
1274,33920
1275,33984
1276,34048
1277,34240
1278,34368
1279,34496
1280,34496
1281,34624
1282,34624
1283,34688
1284,34752
1285,34816
1286,34752
1287,34560
1288,34432
1289,34368
1290,34368
1291,34304
1292,34240
1293,34176
1294,34048
1295,33856
1296,33664
1297,33600
1298,33600
1299,33600
1300,33600
1301,33664
1302,33728
1303,33728
1304,33728
1305,33792
1306,33856
1307,33920
1308,33920
1309,33920
1310,33856
1311,33600
1312,33280
1313,33152
1314,33600
1315,34688
1316,36416
1317,38848
1318,41920
1319,44800
1320,46272
1321,45376
1322,42432
1323,38720
1324,35200
1325,32384
1326,30656
1327,29952
1328,30016
1329,30464
1330,31040
1331,31680
1332,32128
1333,32512
1334,32832
1335,33024
1336,33152
1337,33216
1338,33280
1339,33408
1340,33536
1341,33536
1342,33536
1343,33664
1344,33792
1345,33856
1346,33856
1347,33920
1348,34048
1349,34112
1350,34112
1351,34176
1352,34240
1353,34240
1354,34304
1355,34304
1356,34432
1357,34496
1358,34496
1359,34496
1360,34560
1361,34560
1362,34560
1363,34560
1364,34624
1365,34752
1366,34816
1367,34816
1368,34944
1369,35136
1370,35136
1371,35136
1372,35136
1373,35200
1374,35200
1375,35200
1376,35200
1377,35200
1378,35200
1379,35072
1380,34944
1381,34880
1382,34816
1383,34688
1384,34624
1385,34496
1386,34368
1387,34240
1388,34048
1389,33920
1390,33856
1391,33728
1392,33600
1393,33536
1394,33536
1395,33536
1396,33536
1397,33472
1398,33472
1399,33472
1400,33408
1401,33408
1402,33536
1403,33664
1404,33664
1405,33728
1406,33792
1407,33920
1408,33984
1409,33984
1410,34048
1411,34048
1412,34048
1413,34048
1414,34112
1415,34240
1416,34240
1417,34240
1418,34304
1419,34368
1420,34432
1421,34432
1422,34496
1423,34496
1424,34560
1425,34496
1426,34560
1427,34624
1428,34560
1429,34496
1430,34496
1431,34560
1432,34560
1433,34560
1434,34560
1435,34624
1436,34688
1437,34624
1438,34560
1439,34560
1440,34624
1441,34624
1442,34560
1443,34624
1444,34688
1445,34688
1446,34688
1447,34688
1448,34688
1449,34752
1450,34688
1451,34624
1452,34624
1453,34624
1454,34624
1455,34624
1456,34688
1457,34752
1458,34688
1459,34688
1460,34752
1461,34752
1462,34688
1463,34688
1464,34688
1465,34688
1466,34624
1467,34560
1468,34560
1469,34560
1470,34432
1471,34304
1472,34240
1473,34240
1474,34240
1475,34368
1476,34432
1477,34560
1478,34688
1479,34752
1480,34880
1481,35008
1482,35008
1483,34880
1484,34688
1485,34496
1486,34368
1487,34240
1488,34112
1489,34048
1490,33920
1491,33792
1492,33600
1493,33536
1494,33536
1495,33536
1496,33536
1497,33600
1498,33728
1499,33856
1500,33856
1501,33920
1502,33920
1503,33984
1504,33984
1505,34048
1506,34048
1507,33856
1508,33472
1509,33216
1510,33344
1511,34112
1512,35456
1513,37376
1514,39872
1515,42752
1516,44800
1517,45184
1518,43392
1519,40128
1520,36672
1521,33856
1522,31872
1523,30848
1524,30528
1525,30720
1526,31232
1527,31872
1528,32384
1529,32768
1530,32960
1531,33280
1532,33472
1533,33536
1534,33600
1535,33728
1536,33920
1537,33920
1538,33984
1539,33984
1540,34048
1541,34112
1542,34176
1543,34176
1544,34240
1545,34304
1546,34304
1547,34240
1548,34304
1549,34368
1550,34304
1551,34368
1552,34432
1553,34496
1554,34432
1555,34432
1556,34496
1557,34560
1558,34560
1559,34560
1560,34560
1561,34560
1562,34496
1563,34496
1564,34496
1565,34624
1566,34624
1567,34624
1568,34624
1569,34688
1570,34688
1571,34688
1572,34688
1573,34688
1574,34688
1575,34624
1576,34560
1577,34560
1578,34560
1579,34496
1580,34368
1581,34240
1582,34176
1583,34048
1584,33920
1585,33856
1586,33728
1587,33600
1588,33408
1589,33344
1590,33408
1591,33408
1592,33344
1593,33344
1594,33344
1595,33344
1596,33280
1597,33280
1598,33344
1599,33408
1600,33472
1601,33472
1602,33536
1603,33600
1604,33664
1605,33664
1606,33728
1607,33792
1608,33792
1609,33728
1610,33728
1611,33792
1612,33856
1613,33856
1614,33856
1615,33920
1616,33984
1617,33984
1618,34048
1619,34112
1620,34112
1621,34112
1622,34112
1623,34176
1624,34176
1625,34176
1626,34176
1627,34176
1628,34240
1629,34176
1630,34176
1631,34240
1632,34240
1633,34240
1634,34176
1635,34240
1636,34240
1637,34240
1638,34240
1639,34240
1640,34304
1641,34304
1642,34304
1643,34304
1644,34304
1645,34304
1646,34240
1647,34176
1648,34240
1649,34176
1650,34176
1651,34176
1652,34304
1653,34368
1654,34432
1655,34496
1656,34624
1657,34752
1658,34752
1659,34816
1660,34880
1661,35008
1662,35136
1663,35264
1664,35328
1665,35328
1666,35264
1667,35072
1668,34944
1669,34880
1670,34816
1671,34624
1672,34432
1673,34240
1674,34048
1675,33792
1676,33664
1677,33664
1678,33664
1679,33664
1680,33664
1681,33728
1682,33856
1683,33856
1684,33920
1685,33920
1686,33984
1687,33984
1688,33984
1689,33920
