,ECG
1615,292
1616,314
1617,333
1618,334
1619,305
1620,252
1621,175
1622,82
1623,0
1624,-58
1625,-58
1626,-86
1627,-93
1628,-91
1629,-96
1630,-118
1631,-147
1632,-168
1633,-165
1634,-133
1635,-85
1636,-29
1637,31
1638,14
1639,-19
1640,-61
1641,-100
1642,-112
1643,-90
1644,-48
1645,-7
1646,24
1647,56
1648,83
1649,86
1650,69
1651,48
1652,23
1653,-4
1654,-22
1655,-20
1656,-8
1657,-3
1658,5
1659,29
1660,63
1661,95
1662,118
1663,132
1664,135
1665,122
1666,93
1667,64
1668,43
1669,31
1670,31
1671,58
1672,66
1673,60
1674,41
1675,24
1676,21
1677,29
1678,44
1679,61
1680,80
1681,89
1682,93
1683,94
1684,87
1685,81
1686,85
1687,93
1688,103
1689,108
1690,104
1691,98
1692,89
1693,75
1694,62
1695,57
1696,53
1697,51
1698,58
1699,67
1700,84
1701,107
1702,126
1703,127
1704,110
1705,95
1706,94
1707,96
1708,102
1709,123
1710,141
1711,153
1712,152
1713,124
1714,89
1715,66
1716,58
1717,69
1718,90
1719,104
1720,127
1721,161
1722,179
1723,184
1724,182
1725,174
1726,169
1727,162
1728,155
1729,157
1730,157
1731,155
1732,162
1733,179
1734,194
1735,203
1736,247
1737,267
1738,267
1739,250
1740,217
1741,168
1742,112
1743,56
1744,20
1745,13
1746,24
1747,52
1748,91
1749,125
1750,151
1751,170
1752,184
1753,194
1754,199
1755,196
1756,189
1757,179
1758,157
1759,124
1760,90
1761,56
1762,33
1763,19
1764,11
1765,7
1766,3
1767,-1
1768,3
1769,17
1770,34
1771,52
1772,54
1773,28
1774,-6
1775,-44
1776,-83
1777,-112
1778,-123
1779,-117
1780,-89
1781,-45
1782,-9
1783,17
1784,36
1785,37
1786,26
1787,11
1788,-13
1789,-44
1790,-70
1791,-87
1792,-95
1793,-93
1794,-89
1795,-90
1796,-90
1797,-93
1798,-96
1799,-90
1800,-81
1801,-71
1802,-35
1803,-23
1804,-15
1805,-13
1806,-21
1807,-27
1808,-28
1809,-25
1810,-21
1811,-18
1812,-9
1813,0
1814,-9
1815,-27
1816,-40
1817,-39
1818,-22
1819,6
1820,34
1821,56
1822,67
1823,61
1824,48
1825,32
1826,7
1827,-12
1828,-19
1829,-24
1830,-37
1831,-54
1832,-60
1833,-49
1834,9
1835,33
1836,44
1837,36
1838,9
1839,-20
1840,-50
1841,-75
1842,-78
1843,-65
1844,-50
1845,-36
1846,-41
1847,-66
1848,-83
1849,-84
1850,-79
1851,-62
1852,-38
1853,-15
1854,7
1855,25
1856,37
1857,53
1858,68
1859,70
1860,70
1861,75
1862,72
1863,58
1864,42
1865,28
1866,15
1867,-4
1868,-14
1869,-18
1870,-19
1871,-14
1872,4
1873,13
1874,8
1875,-6
1876,-26
1877,-45
1878,-58
1879,-60
1880,-55
1881,-43
1882,-29
1883,-21
1884,-20
1885,-31
1886,-42
1887,-46
1888,-46
1889,-41
1890,-30
1891,-16
1892,-2
1893,4
1894,3
1895,-3
1896,-15
1897,-31
1898,-43
1899,-5
1900,27
1901,50
1902,71
1903,86
1904,84
1905,66
1906,42
1907,15
1908,-13
1909,-22
1910,-22
1911,-3
1912,25
1913,58
1914,88
1915,115
1916,130
1917,120
1918,88
1919,46
1920,11
1921,-11
1922,-11
1923,2
1924,12
1925,20
1926,33
1927,38
1928,39
1929,40
1930,37
1931,35
1932,44
1933,76
1934,81
1935,76
1936,55
1937,27
1938,-1
1939,-34
1940,-59
1941,-69
1942,-65
1943,-48
1944,-29
1945,-20
1946,-12
1947,-6
1948,-7
1949,-2
1950,1
1951,2
1952,19
1953,40
1954,52
1955,62
1956,59
1957,48
1958,39
1959,34
1960,45
1961,81
1962,130
1963,191
1964,256
1965,326
1966,341
1967,350
1968,362
1969,382
1970,403
1971,413
1972,399
1973,354
1974,282
1975,184
1976,77
1977,-17
1978,-87
1979,-127
1980,-141
1981,-138
1982,-127
1983,-126
1984,-137
1985,-143
1986,-136
1987,-114
1988,-80
1989,-34
1990,14
1991,47
1992,61
1993,69
1994,67
1995,52
1996,39
1997,35
1998,43
1999,53
2000,59
2001,63
2002,65
2003,70
2004,80
2005,80
2006,71
2007,60
2008,54
2009,53
2010,55
2011,55
2012,54
2013,58
2014,64
2015,74
2016,81
2017,81
2018,73
2019,67
2020,66
2021,62
2022,60
2023,62
2024,68
2025,76
2026,90
2027,109
2028,137
2029,170
2030,235
2031,243
2032,226
2033,191
2034,138
2035,76
2036,27
2037,1
2038,0
2039,21
2040,53
2041,78
2042,95
2043,108
2044,119
2045,135
2046,143
2047,140
2048,140
2049,131
2050,112
2051,91
2052,91
2053,65
2054,42
2055,35
2056,41
2057,53
2058,75
2059,94
2060,113
2061,143
2062,169
2063,183
2064,189
2065,190
2066,198
2067,206
2068,215
2069,219
2070,205
2071,182
2072,159
2073,133
2074,114
2075,110
2076,119
2077,145
2078,177
2079,200
2080,212
2081,214
2082,212
2083,212
2084,214
2085,212
2086,215
2087,216
2088,210
2089,204
2090,191
2091,174
2092,157
2093,150
2094,152
2095,155
2096,158
2097,162
2098,177
2099,183
2100,187
2101,187
2102,185
2103,180
2104,177
2105,171
2106,160
2107,154
2108,151
2109,142
2110,128
2111,113
2112,101
2113,94
2114,96
2115,94
2116,83
2117,70
2118,51
2119,26
2120,2
2121,-15
2122,-32
2123,-43
2124,-39
2125,-35
2126,-29
2127,-22
2128,-12
2129,16
2130,42
2131,57
2132,75
2133,65
2134,45
2135,29
2136,0
2137,-36
2138,-65
2139,-84
2140,-93
2141,-89
2142,-74
2143,-47
2144,-16
2145,17
2146,39
2147,49
2148,57
2149,59
2150,56
2151,41
2152,18
2153,-5
2154,-28
2155,-53
2156,-69
2157,-81
2158,-93
2159,-98
2160,-86
2161,-71
2162,-58
2163,-42
2164,-17
2165,19
2166,82
2167,96
2168,88
2169,63
2170,26
2171,-15
2172,-52
2173,-73
2174,-74
2175,-61
2176,-36
2177,-8
2178,16
2179,36
2180,59
2181,76
2182,88
2183,94
2184,84
2185,64
2186,36
2187,-1
2188,-30
2189,-47
2190,-57
2191,-53
2192,-37
2193,-24
2194,-24
2195,-11
2196,0
2197,10
2198,25
2199,44
2200,88
2201,94
2202,82
2203,57
2204,27
2205,-4
2206,-31
2207,-46
2208,-46
2209,-43
2210,-36
2211,-22
2212,-10
2213,-3
2214,2
2215,14
2216,35
2217,55
2218,76
2219,98
2220,112
2221,114
2222,108
2223,97
2224,76
2225,50
2226,29
2227,23
2228,35
2229,54
2230,71
2231,79
2232,79
2233,57
2234,47
2235,39
2236,32
2237,32
2238,35
2239,36
2240,38
2241,47
2242,64
2243,80
2244,79
2245,66
2246,47
2247,20
2248,-5
2249,-18
2250,-22
2251,-17
2252,0
2253,31
2254,67
2255,104
2256,123
2257,129
2258,126
2259,103
2260,70
2261,35
2262,3
2263,-13
2264,-11
2265,44
2266,83
2267,109
2268,120
2269,127
2270,128
2271,119
2272,105
2273,91
2274,81
2275,78
2276,79
2277,81
2278,80
2279,75
2280,61
2281,55
2282,58
2283,60
2284,65
2285,82
2286,105
2287,124
2288,123
2289,108
2290,89
2291,62
2292,31
2293,14
2294,12
2295,12
2296,21
2297,32
2298,35
2299,19
2300,4
2301,0
2302,0
2303,4
2304,16
2305,31
2306,43
2307,50
2308,48
2309,41
2310,35
2311,23
2312,14
2313,13
2314,25
2315,47
