,ECG
1597,33600
1598,33792
1599,34240
1600,34944
1601,35840
1602,36544
1603,36224
1604,34816
1605,33280
1606,32064
1607,31424
1608,31296
1609,31552
1610,32064
1611,32640
1612,33152
1613,33536
1614,33792
1615,34048
1616,34176
1617,34304
1618,34368
1619,34368
1620,34368
1621,34304
1622,34240
1623,34176
1624,34112
1625,34176
1626,34240
1627,34304
1628,34240
1629,34368
1630,34304
1631,34368
1632,34432
1633,34496
1634,34560
1635,34496
1636,34624
1637,34624
1638,34624
1639,34688
1640,34752
1641,34752
1642,34816
1643,34752
1644,34944
1645,35008
1646,35008
1647,34944
1648,34880
1649,34816
1650,34752
1651,34752
1652,34752
1653,34688
1654,34688
1655,34560
1656,34432
1657,34304
1658,34240
1659,34048
1660,33920
1661,33792
1662,33664
1663,33600
1664,33472
1665,33408
1666,33344
1667,33344
1668,33344
1669,33280
1670,33280
1671,33216
1672,33216
1673,33280
1674,33408
1675,33408
1676,33408
1677,33408
1678,33408
1679,33472
1680,33472
1681,33536
1682,33600
1683,33664
1684,33664
1685,33728
1686,33792
1687,33856
1688,33856
1689,33920
1690,33856
1691,33856
1692,33792
1693,33792
1694,33856
1695,33792
1696,33984
1697,34048
1698,34112
1699,34112
1700,34112
1701,34176
1702,34304
1703,34304
1704,34560
1705,34624
1706,34624
1707,34560
1708,34432
1709,34240
1710,33984
1711,33792
1712,33536
1713,33344
1714,33280
1715,33216
1716,33216
1717,33216
1718,33216
1719,33216
1720,33216
1721,33216
1722,33280
1723,33344
1724,33344
1725,33344
1726,33472
1727,33664
1728,34112
1729,34688
1730,35648
1731,36608
1732,36864
1733,35904
1734,34304
1735,32704
1736,31616
1737,31104
1738,31232
1739,31808
1740,31872
1741,32896
1742,33344
1743,33664
1744,33920
1745,34176
1746,34368
1747,34432
1748,34496
1749,34560
1750,34560
1751,34432
1752,34368
1753,34304
1754,34240
1755,34176
1756,34176
1757,34176
1758,34176
1759,34176
1760,34240
1761,34304
1762,34368
1763,34432
1764,34432
1765,34496
1766,34624
1767,34624
1768,34624
1769,34624
1770,34624
1771,34752
1772,34880
1773,34944
1774,34944
1775,34944
1776,34944
1777,34880
1778,34880
1779,34880
1780,34880
1781,34880
1782,34880
1783,34816
1784,34688
1785,34624
1786,34496
1787,34368
1788,34176
1789,33984
1790,33856
1791,33728
1792,33600
1793,33536
1794,33472
