,ECG
1160,32384
1161,32576
1162,32704
1163,32960
1164,32576
1165,31936
1166,31744
1167,31872
1168,32000
1169,31680
1170,31360
1171,31360
1172,31360
1173,31040
1174,30592
1175,30912
1176,31360
1177,31744
1178,32000
1179,32384
1180,32896
1181,32896
1182,32640
1183,32064
1184,32320
1185,32768
1186,33216
1187,33728
1188,33792
1189,33472
1190,33472
1191,34048
1192,34432
1193,34624
1194,34496
1195,34368
1196,34560
1197,34880
1198,35136
1199,35264
1200,35392
1201,35456
1202,35456
1203,35264
1204,34944
1205,34688
1206,34752
1207,35008
1208,35392
1209,35968
1210,36288
1211,36416
1212,36608
1213,36608
1214,36672
1215,36416
1216,36032
1217,36096
1218,36608
1219,36992
1220,37120
1221,37312
1222,37376
1223,37056
1224,36352
1225,35840
1226,35392
1227,34944
1228,34624
1229,34496
1230,34624
1231,34688
1232,34304
1233,34112
1234,34688
1235,35840
1236,36800
1237,37440
1238,37888
1239,38208
1240,38400
1241,38336
1242,38016
1243,37696
1244,37376
1245,37120
1246,36608
1247,36032
1248,35520
1249,34944
1250,34176
1251,33664
1252,33536
1253,33408
1254,33216
1255,33152
1256,33088
1257,33024
1258,33088
1259,33344
1260,33664
1261,33920
1262,33792
1263,33792
1264,33920
1265,33984
1266,34048
1267,34560
1268,35648
1269,36992
1270,38592
1271,41152
1272,43904
1273,46080
1274,46272
1275,44480
1276,41664
1277,38784
1278,36032
1279,33664
1280,31936
1281,30720
1282,30272
1283,30912
1284,31744
1285,32704
1286,33664
1287,34368
1288,34688
1289,34816
1290,34880
1291,34880
1292,34880
1293,34944
1294,35072
1295,35456
1296,35712
1297,35200
1298,34176
1299,33664
1300,33856
1301,34560
1302,35008
1303,34880
1304,34688
1305,34432
1306,34496
1307,34880
1308,35392
1309,35968
1310,36416
1311,36672
1312,36736
1313,36416
1314,36096
1315,35520
1316,34944
1317,34624
1318,34624
1319,34816
1320,35008
1321,35328
1322,35904
1323,36544
1324,36928
1325,37056
1326,36992
1327,36864
1328,36672
1329,36544
1330,36416
1331,36160
1332,35456
1333,34752
1334,34496
1335,34496
1336,34880
1337,35328
1338,35392
1339,35200
1340,34880
1341,34816
1342,35072
1343,35584
1344,36096
1345,36288
1346,36352
1347,36416
1348,36416
1349,36224
1350,36032
1351,35904
1352,35776
1353,35520
1354,35264
1355,35136
1356,35264
1357,35712
1358,36288
1359,36736
1360,36992
1361,37120
1362,37248
1363,37376
