,ECG
1717,32000
1718,32064
1719,32128
1720,32192
1721,32320
1722,32384
1723,32512
1724,32640
1725,32704
1726,32768
1727,32832
1728,32960
1729,32960
1730,32960
1731,32960
1732,33024
1733,33024
1734,33088
1735,33088
1736,33024
1737,33024
1738,33024
1739,33152
1740,33216
1741,33216
1742,33216
1743,33216
1744,33152
1745,33088
1746,33088
1747,33088
1748,33216
1749,33344
1750,33408
1751,33536
1752,33664
1753,33792
1754,33792
1755,33792
1756,33792
1757,33728
1758,33728
1759,33728
1760,33792
1761,33792
1762,33856
1763,33856
1764,33792
1765,33728
1766,33600
1767,33600
1768,33600
1769,33472
1770,33344
1771,33216
1772,33088
1773,32896
1774,32768
1775,32576
1776,32448
1777,32384
1778,32448
1779,32512
1780,32640
1781,32704
1782,32832
1783,32896
1784,32960
1785,32960
1786,33024
1787,33024
1788,33024
1789,33088
1790,33088
1791,33088
1792,33152
1793,33152
1794,33088
1795,33024
1796,33088
1797,33024
1798,32768
1799,32320
1800,31872
1801,31872
1802,32640
1803,34240
1804,36736
1805,39936
1806,42496
1807,43648
1808,42880
1809,40704
1810,38400
1811,35904
1812,33536
1813,31488
1814,29760
1815,28672
1816,28352
1817,28736
1818,29696
1819,30784
1820,31616
1821,32320
1822,32768
1823,33088
1824,33280
1825,33344
1826,33408
1827,33472
1828,33536
1829,33600
1830,33600
1831,33600
1832,33600
1833,33536
1834,33600
1835,33664
1836,33728
1837,33728
1838,33792
1839,33856
1840,33920
1841,33984
1842,34048
1843,34112
1844,34240
1845,34368
1846,34368
1847,34432
1848,34496
1849,34560
1850,34496
1851,34560
1852,34624
1853,34752
1854,34816
1855,34816
1856,34880
1857,34880
1858,34816
1859,34816
1860,34752
1861,34752
1862,34688
1863,34560
1864,34432
1865,34304
1866,34112
1867,33920
1868,33728
1869,33536
1870,33344
1871,33152
1872,32832
1873,32640
1874,32384
1875,32256
1876,32192
1877,32064
1878,31936
1879,31808
1880,31872
1881,31936
1882,32000
1883,32128
1884,32256
1885,32256
1886,32320
1887,32448
1888,32576
1889,32640
1890,32704
1891,32832
1892,32896
1893,32960
1894,33024
1895,33088
1896,33152
1897,33152
1898,33152
1899,33088
1900,33088
1901,33152
1902,33216
1903,33280
1904,33280
1905,33280
1906,33216
1907,33152
1908,33152
1909,33344
1910,33472
1911,33600
1912,33792
1913,33856
1914,33856
1915,33920
1916,33984
1917,33984
1918,33984
1919,34048
1920,34048
1921,34048
1922,33984
1923,33984
1924,33920
1925,33856
1926,33792
1927,33728
1928,33600
1929,33408
1930,33280
1931,33088
1932,32960
1933,32768
1934,32576
1935,32448
1936,32384
1937,32448
1938,32512
1939,32576
1940,32576
1941,32704
1942,32768
1943,32768
1944,32768
1945,32832
1946,32832
1947,32960
1948,32960
1949,32960
1950,33024
1951,33088
1952,33088
1953,33152
1954,33216
1955,33216
1956,33216
1957,33216
1958,33024
1959,32320
1960,31680
1961,31232
1962,31616
1963,32832
1964,34944
1965,38016
1966,41152
1967,43072
1968,43392
1969,41984
1970,39872
1971,37568
1972,35200
1973,33088
1974,31168
1975,29760
1976,28864
1977,28608
1978,28992
1979,29888
1980,30912
1981,31744
1982,32320
1983,32704
1984,32960
1985,33088
1986,33216
1987,33280
1988,33344
1989,33344
1990,33408
1991,33472
1992,33536
1993,33536
1994,33472
1995,33600
1996,33664
1997,33728
1998,33792
1999,33792
2000,33920
2001,33984
2002,33920
2003,33920
2004,33984
2005,33984
2006,33984
2007,33984
2008,34048
2009,34112
2010,34304
2011,34368
2012,34496
2013,34560
2014,34624
2015,34688
2016,34688
2017,34688
2018,34688
2019,34624
2020,34496
2021,34432
2022,34304
2023,34304
2024,34240
2025,34176
2026,34048
2027,33920
2028,33728
2029,33472
2030,33280
2031,33024
2032,32768
2033,32576
2034,32448
2035,32384
2036,32192
2037,32128
2038,32064
2039,32128
2040,32128
2041,32128
2042,32128
2043,32192
2044,32256
2045,32384
2046,32448
2047,32512
2048,32576
2049,32640
2050,32640
2051,32704
2052,32768
2053,32832
2054,32832
2055,32896
2056,32960
2057,32960
2058,33024
2059,33024
2060,33088
2061,33152
2062,33216
2063,33280
2064,33408
2065,33472
2066,33536
2067,33728
2068,33792
2069,33792
2070,33856
2071,33920
2072,33920
2073,33920
2074,33856
2075,33856
2076,33984
2077,33984
2078,33984
2079,33856
2080,33792
2081,33792
2082,33728
2083,33728
2084,33728
2085,33600
2086,33344
2087,33152
2088,33024
2089,32832
2090,32704
2091,32576
2092,32576
2093,32576
2094,32512
2095,32576
2096,32640
2097,32640
2098,32704
2099,32768
2100,32832
2101,32832
2102,32832
2103,32832
2104,32896
2105,32896
2106,32960
2107,32960
2108,32960
2109,32960
2110,33024
2111,33024
2112,33088
2113,33088
2114,33152
2115,32960
2116,32448
2117,31680
2118,31296
2119,31744
2120,33088
2121,35392
2122,38464
