,ECG
1408,33728
1409,33792
1410,33984
1411,34432
1412,35392
1413,36992
1414,39104
1415,41792
1416,43840
1417,44096
1418,42816
1419,40640
1420,38464
1421,36480
1422,34624
1423,33152
1424,32128
1425,31552
1426,31296
1427,31168
1428,31104
1429,31168
1430,31296
1431,31488
1432,31616
1433,31808
1434,32000
1435,32192
1436,32384
1437,32576
1438,32768
1439,32832
1440,32960
1441,33024
1442,33152
1443,33216
1444,33280
1445,33408
1446,33472
1447,33536
1448,33664
1449,33728
1450,33792
1451,33856
1452,33920
1453,34048
1454,34112
1455,34240
1456,34304
1457,34304
1458,34304
1459,34368
1460,34432
1461,34560
1462,34624
1463,34624
1464,34624
1465,34688
1466,34624
1467,34624
1468,34560
1469,34496
1470,34496
1471,34496
1472,34432
1473,34432
1474,34368
1475,34304
1476,34240
1477,34176
1478,34112
1479,34112
1480,34048
1481,33984
1482,33984
1483,33920
1484,33856
1485,33792
1486,33728
1487,33536
1488,33408
1489,33280
1490,33152
1491,33152
1492,33216
1493,33152
1494,33088
1495,33024
1496,33024
1497,33024
1498,33088
1499,33152
1500,33216
1501,33280
1502,33280
1503,33344
1504,33344
1505,33472
1506,33472
1507,33536
1508,33600
1509,33664
1510,33664
1511,33728
1512,33792
1513,33792
1514,33856
1515,33920
1516,33984
1517,33984
1518,34048
1519,34048
1520,34048
1521,34048
1522,33920
1523,33920
1524,33920
1525,33984
1526,33920
1527,33920
1528,33856
1529,33856
1530,33856
1531,33856
1532,33856
1533,33856
1534,33856
1535,33792
1536,33792
1537,33728
1538,33792
1539,33728
1540,33728
1541,33728
1542,33792
1543,33792
1544,33728
1545,33728
1546,33792
1547,33792
1548,33792
1549,33728
1550,33728
1551,33728
1552,33728
1553,33728
1554,33792
1555,33792
1556,33856
1557,33920
1558,33920
1559,33984
1560,33920
1561,33920
1562,33920
1563,33920
1564,33856
1565,33856
1566,33920
1567,33856
1568,33856
1569,33792
1570,33792
1571,33920
1572,33984
1573,34048
1574,34048
