,ECG
2108,34944
2109,34944
2110,34816
2111,34752
2112,34752
2113,34688
2114,34496
2115,34304
2116,34112
2117,33856
2118,33600
2119,33344
2120,33216
2121,33152
2122,33152
2123,33344
2124,33408
2125,33344
2126,33344
2127,33280
2128,33280
2129,33408
2130,33472
2131,33600
2132,33792
2133,33920
2134,33728
2135,33472
2136,33472
2137,33792
2138,34240
2139,34816
2140,35904
2141,37824
2142,39168
2143,38720
2144,36864
2145,34752
2146,33024
2147,32128
2148,31872
2149,32000
2150,32384
2151,32896
2152,33344
2153,33600
2154,33792
2155,33920
2156,33920
2157,33792
2158,33728
2159,33856
2160,33984
2161,34112
2162,34176
2163,34048
2164,33920
2165,33920
2166,33984
2167,34112
2168,34176
2169,34240
2170,34304
2171,34368
2172,34368
2173,34304
2174,34368
2175,34368
2176,34304
2177,34304
2178,34432
2179,34432
2180,34368
2181,34304
2182,34368
2183,34496
2184,34624
2185,34688
2186,34624
2187,34752
2188,34880
2189,35008
2190,35072
2191,35136
2192,35136
2193,35072
2194,35136
2195,35200
2196,35264
2197,35200
2198,35072
2199,35072
2200,35072
2201,35008
2202,34816
2203,34752
2204,34752
2205,34752
2206,34624
2207,34432
2208,34304
2209,34112
2210,33920
2211,33728
2212,33472
2213,33216
2214,33024
2215,32768
2216,32704
2217,32640
2218,32512
2219,32448
2220,32448
2221,32576
2222,32704
2223,32768
2224,32768
2225,32768
2226,32768
2227,32832
2228,32896
2229,33024
2230,33088
2231,33088
2232,33152
2233,33280
2234,33408
2235,33472
2236,33600
2237,33792
2238,33792
2239,33728
2240,33856
2241,33984
2242,34048
2243,33984
2244,33920
2245,33920
2246,33984
2247,33920
2248,33920
2249,33920
2250,33920
2251,33920
2252,33856
2253,33856
2254,33984
2255,34048
2256,34048
2257,33984
2258,33920
2259,33920
2260,33920
2261,33984
2262,33984
2263,33984
2264,33920
2265,33856
2266,33856
2267,33792
2268,33728
2269,33728
2270,33728
2271,33856
2272,33856
2273,33728
2274,33728
2275,33728
2276,33664
2277,33664
2278,33728
2279,33792
2280,33792
2281,33856
2282,33856
2283,33856
2284,33920
2285,34048
2286,34112
2287,34112
2288,34176
2289,34304
2290,34432
2291,34496
2292,34560
2293,34624
2294,34624
2295,34560
2296,34688
2297,34752
2298,34816
2299,34752
2300,34688
2301,34624
2302,34496
2303,34240
2304,33984
2305,33664
2306,33408
2307,33280
2308,33216
2309,33216
2310,33152
2311,33152
2312,33216
2313,33216
2314,33280
2315,33344
2316,33472
2317,33600
2318,33600
2319,33728
2320,33920
2321,33856
2322,33600
2323,33344
2324,33344
2325,33600
2326,34112
2327,34880
2328,36224
2329,38144
2330,39424
2331,39040
2332,37120
2333,34816
2334,32896
2335,31744
2336,31360
